TERYT,Województwo,Powiat,Gmina,OGÓŁEM Liczba zdarzeń,RAZEM 1. Obiekty użyteczności publicznej,"101. Administracyjno-biurowe, banki","102. Oświaty i nauki, w szczególności budynki dydaktyczne, szkoły, przedszkola","103. Służby zdrowia, w szczególności szpitale, sanatoria, domy opieki społecznej, przychodnie, żłobki","104. Handlowo-usługowe, w szczególności sklepy, domy towarowe, lokale gastronomiczne, hurtownie, zakłady usługowe","105. Obsługi pasażerów w komunikacji, w szczególności dworce kolejowe i autobusowe, porty rzeczne i morskie, dworce lotnicze",106. Widowiskowo-rozrywkowe i sportowe,"107. Kultu religijnego, sakralne","108. Muzea, skanseny, wystawy, galerie","109. Biblioteki, archiwa","110. Zakłady odosobnienia, w szczególności zakłady karne, areszty śledcze, domy poprawcze",111. Inne obiekty użyteczności publicznej,RAZEM 2. Obiekty mieszkalne,"201. Hotele, noclegownie",202. Domy dziecka,"203. Internaty, domy studenckie",204. Koszary,205. Domy emerytów,"206. Domy wczasowe, pensjonaty",207. Schroniska,"208. Jednorodzinne, w tym bliźniaki, zabudowa szeregowa",209. Wielorodzinne,210. Budynki mieszkalne w gospodarstwach rolnych,"211. Inne obiekty mieszkalne, w szczególności altanki, barakowozy, domki letniskowe",RAZEM 3. Obiekty produkcyjne,301. Budynki produkcyjne,"302. Budynki gospodarcze (w tym wiaty, bez garaży)","303. Pomieszczenia socjalne, w szczególności szatnie, stołówki",304. Instalacje technologiczne poza budynkami,305. Maszyny i urządzenia technologiczne,306. Pomieszczenia administracyjne,"307. Rurociągi, instalacje przesyłowe między obiektami na terenie zakładu oraz tranzytowe poza terenem zakładu",RAZEM 4. Obiekty magazynowe,"401. Magazyny, wiaty na terenie zakładów produkcyjnych","402. Magazyny, hurtownie, wiaty wolno stojące (bez obiektów wymienionych w punktach 104 i 401)","403. Magazyny, hurtownie w obiektach przeznaczonych na pobyt ludzi kwalifikowanych jako ZL",404. Place budowy i zaplecza budowy,"405. Place składowe, w tym także hałdy",406. Zbiorniki składowe stałe,407. Stacje paliw płynnych i gazu płynnego,408. Bazy paliw płynnych i gazu płynnego,RAZEM 5. Środki transportu,"501. Drogowe - motocykle, jednoślady","502. Drogowe - autobusy, trolejbusy","503. Drogowe - samochody ciężarowe, maszyny drogowe, cysterny, przyczepy do samochodów ciężarowych","504. Drogowe - samochody osobowe, przyczepy samochodów osobowych","505. Kolejowe - ruchu pasażerskiego, np. wagony pasażerskie, typu pasażerskiego, socjalne","506. Kolejowe - ruchu towarowego, np. wagony towarowe, cysterny","507. Lotnicze - ruchu pasażerskiego, np. samoloty pasażerskie",508. Lotnicze - ruchu towarowego np. samoloty przystosowane tylko do przewozu towarów,"509. Lotnicze - samoloty turystyczne, rolnicze, sportowe, sanitarne w tym śmigłowce, szybowce, lotnie",510. Morskie - statki transportowe,"511. Morskie - statki pasażerskie, promy","512. Morskie - inne obiekty pływające, w tym jachty, łodzie rybackie, kutry","513. Śródlądowe - statki transportowe, pchacze, barki","514. Śródlądowe - statki pasażerskie, promy","515. Śródlądowe - obiekty pływające, w tym jachty, żaglówki, łodzie",516. Szynowe środki komunikacji miejskiej,517. Pojazdy trakcyjne i kolejowe pojazdy specjalne,518. Szynowe pojazdy metra,RAZEM 6. Lasy (państwowe i prywatne),601. Uprawy leśne,602. Młodniki,603. Drzewostany II klasy wieku,604. Drzewostany III i powyżej klasy wieku,605. Inne powierzchnie w obszarach leśnych,"606. Powierzchnie zalesione na obszarach nieleśnych np. parki, lasy miejskie","RAZEM 7. Uprawy, rolnictwo",701. Nieużytkowane powierzchnie rolnicze,"702. Uprawy rolne oraz łąki, rżyska i pożary powstałe podczas zbiorów tych upraw","703. Maszyny rolnicze, traktory, inne środki transportu związane z rolnictwem","704. Sterty, stogi, brogi",705. Budynki i instalacje przerobu produktów rolnych,"706. Budynki inwentarskie, hodowlane, magazynowe (stodoły), szklarnie","707. Budynki gospodarcze (szopy, komórki, wiaty, kotłownie - bez garaży)",RAZEM 8. Inne obiekty,"801. Śmietniki wolnostojące, wysypiska śmieci","802. Zsypy pomieszczenia zsypowe, smietniki wewnątrz budynków","803. Kanały wentylacyjne, dymowe, dylatacje, palne elewacje lub okładziny ścian zewnętrznych","804. Garaże, warsztaty samochodowe poza budynkami, w tym kompleksy garażowe","805. Garaże, warsztaty samochodowe wewnątrz budynków mieszkalnych","806. Garaże, warsztaty samochodowe wewnątrz pozostałych budynków lub ich części, zaliczonych do kategorii zagrożenia ludzi (ZL)","807. Garaże, warsztaty samochodowe wewnątrz budynków magazynowych i produkcyjnych",808. Zabytki kultury materialnej nie będące budynkami,"809. Obiekty lub grupa obiektów przyrody naturalnej np. pojedyńcze drzewa, minerały, jaskinie, inne",810. Obiekty hydrotechniczne,"811. Rozlewiska, wycieki, zanieczyszczenia powstałe na zbiornikach, ciekach i akwenach wodnych","812. Inne zdarzenia powstałe na zbiornikach, ciekach i akwenach wodnych",813. Obiekty wojskowe,"814. Obiekty użytkowane przez konsulaty, ambasady (eksterytorialne)","815. Pobocza dróg i szlaków komunikacyjnych (ale bez zdarzeń z udziałem środków transportu, bez pożarów traw na poboczach)","816. Płyty manewrowe i pasy lotnisk, szlaki kolejowe i manewrowe, drogi i ulice (ale bez zdarzeń z udziałem środków transportu, bez pożarów traw)","817. Trawy, trawniki na terenach nierolniczych, poboczach dróg i szlaków, ulic","818. Zdarzenia występujące na dużych obszarach mieszkalnych lub gospodarczych, na terenach gmin, miast i osiedli (np. poszuk. ludzi i zwierząt na terenach wiejskich, miejskich, lasów, udział w ewak. z tych obsz., pomoc w dział. innych służb obejm. te obsz.)","819. Inne nietypowe obiekty, budynki, instalacje",RAZEM Wybuchy w czasie działań,Gazów par i cieczy,Pyłów substancji chemicznych stałych,Materiałów wybuchowych
302803,wielkopolskie,wągrowiecki,Gołańcz,27,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0
302804,wielkopolskie,wągrowiecki,Mieścisko,17,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
302805,wielkopolskie,wągrowiecki,Skoki,26,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,1,0,0,2,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
302806,wielkopolskie,wągrowiecki,Wapno,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
302807,wielkopolskie,wągrowiecki,Wągrowiec,45,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,8,1,2,0,2,0,1,2,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0
302901,wielkopolskie,wolsztyński,Przemęt,38,2,0,1,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,15,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,7,1,3,1,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
302902,wielkopolskie,wolsztyński,Siedlec,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,1,1,0,2,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,0,0,4,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,2,0,0,0,0
302903,wielkopolskie,wolsztyński,Wolsztyn,63,2,1,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,14,3,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,10,0,1,0,0,0,1,8,19,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,4,0,0,0,0
303001,wielkopolskie,wrzesiński,Kołaczkowo,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,2,0,0,1,3,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
303002,wielkopolskie,wrzesiński,Miłosław,24,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,9,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
303003,wielkopolskie,wrzesiński,Nekla,21,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
303004,wielkopolskie,wrzesiński,Pyzdry,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
303005,wielkopolskie,wrzesiński,Września,91,2,0,0,0,2,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,8,6,0,1,5,1,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,1,4,0,2,2,40,13,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,11,0,11,0,0,0,0
303101,wielkopolskie,złotowski,Złotów,26,2,0,0,0,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
303102,wielkopolskie,złotowski,Jastrowie,41,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,12,5,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,6,1,1,0,2,0,1,1,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0
303103,wielkopolskie,złotowski,Krajenka,19,2,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
303104,wielkopolskie,złotowski,Lipka,17,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
303105,wielkopolskie,złotowski,Okonek,26,1,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
303106,wielkopolskie,złotowski,Tarnówka,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
303107,wielkopolskie,złotowski,Zakrzewo,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
303108,wielkopolskie,złotowski,Złotów,24,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,12,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
306101,wielkopolskie,Kalisz,Kalisz,180,4,0,0,0,2,0,1,0,0,0,0,1,64,0,0,0,0,0,0,0,17,46,0,1,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,15,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,1,87,52,0,0,3,1,0,0,0,1,0,0,0,0,0,0,5,11,0,14,0,0,0,0
306201,wielkopolskie,Konin,Konin,143,3,0,0,1,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,9,16,0,3,3,2,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,18,0,1,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,88,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,13,0,13,0,0,0,0
306301,wielkopolskie,Leszno,Leszno,50,3,0,0,0,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,3,5,0,0,2,1,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,8,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,6,0,0,0,0
306401,wielkopolskie,Poznań,Poznań,35,4,1,1,0,0,1,0,0,1,0,0,0,9,3,0,1,0,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0
306402,wielkopolskie,Poznań,Poznań,173,7,0,2,3,2,0,0,0,0,0,0,0,42,3,0,1,0,0,0,0,7,26,0,5,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,28,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92,41,0,0,3,0,0,0,0,5,0,0,0,1,0,3,0,18,0,21,0,0,0,0
306403,wielkopolskie,Poznań,Poznań,177,9,1,1,4,2,0,1,0,0,0,0,0,44,2,0,1,0,0,0,0,6,31,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,6,0,0,0,0,0,0,102,50,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0,13,0,33,1,1,0,0
306404,wielkopolskie,Poznań,Poznań,294,8,0,1,2,4,0,0,1,0,0,0,0,68,1,0,17,0,0,0,0,11,35,0,4,5,3,2,0,0,0,0,0,3,1,1,0,1,0,0,0,0,37,1,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,2,1,0,0,1,0,0,0,168,75,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,41,0,41,2,2,0,0
306405,wielkopolskie,Poznań,Poznań,228,16,3,4,1,5,2,0,0,0,0,0,1,81,1,0,25,0,0,0,0,4,50,0,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,18,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,6,2,0,0,0,0,0,100,74,0,0,1,0,0,0,0,3,0,0,0,0,0,1,3,13,0,5,0,0,0,0
306406,wielkopolskie,Poznań,Poznań,117,3,0,0,0,3,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,3,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71,33,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,18,0,13,0,0,0,0
320101,zachodniopomorskie,białogardzki,Białogard,55,2,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,0,16,6,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,0,0,0
320102,zachodniopomorskie,białogardzki,Białogard,25,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,1,0,0,1,9,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
320103,zachodniopomorskie,białogardzki,Karlino,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,8,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
320104,zachodniopomorskie,białogardzki,Tychowo,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,2,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
320201,zachodniopomorskie,choszczeński,Bierzwnik,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,2,1,1,0,0,0,0,0,10,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
320202,zachodniopomorskie,choszczeński,Choszczno,89,2,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,11,8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,17,0,0,5,0,0,3,35,9,0,8,1,0,0,0,0,2,0,0,0,0,0,2,0,4,0,9,0,0,0,0
320203,zachodniopomorskie,choszczeński,Drawno,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,8,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
320204,zachodniopomorskie,choszczeński,Krzęcin,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320205,zachodniopomorskie,choszczeński,Pełczyce,47,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,9,0,4,1,1,0,0,3,19,2,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,5,0,0,0,0
320206,zachodniopomorskie,choszczeński,Recz,36,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,8,0,0,0,0,0,0,14,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0
320301,zachodniopomorskie,drawski,Czaplinek,46,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,4,3,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,26,2,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0
320302,zachodniopomorskie,drawski,Drawsko Pomorskie,63,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,5,8,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,11,4,3,1,0,0,0,3,25,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
320303,zachodniopomorskie,drawski,Kalisz Pomorski,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,2,11,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
320305,zachodniopomorskie,drawski,Wierzchowo,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
320306,zachodniopomorskie,drawski,Złocieniec,44,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,7,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,5,4,0,0,0,0,0,1,22,9,0,8,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0
320402,zachodniopomorskie,goleniowski,Goleniów,188,4,1,0,0,1,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,4,0,1,7,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,15,6,4,0,17,13,1,0,2,0,0,1,91,52,0,9,1,0,0,0,0,1,0,0,0,0,0,4,1,12,0,11,0,0,0,0
320403,zachodniopomorskie,goleniowski,Maszewo,61,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,3,0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,3,1,2,17,6,5,2,2,0,1,1,17,1,0,6,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,6,0,0,0,0
320404,zachodniopomorskie,goleniowski,Nowogard,88,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,9,7,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,17,13,3,0,1,0,0,0,35,6,0,9,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,9,0,0,0,0
320405,zachodniopomorskie,goleniowski,Osina,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
